7,14,Ezra 9-10,Acts 12:1-19
7,15,Neh 1-3,Acts 12:20-25
7,16,Neh 4-6,Acts 13:1-42
7,17,Neh 7,Acts 13:43-52
7,18,Neh 8-9,Acts 14
7,19,Neh 10-11,Acts 15:1-21
7,20,Neh 12-13,Acts 15:22-41
7,21,Esth 1-2,Acts 16:1-10
7,22,Esth 3-5,Acts 16:11-40
7,23,Esth 6-10,Acts 17
7,24,Job 1-3,Acts 18:1-11
7,25,Job 4-5,Acts 18:12-28
7,26,Job 6-8,Acts 19:1-22
7,27,Job 9-10,Acts 19:23-41
7,28,Job 11-13,Acts 20
7,29,Job 14-15,Acts 21:1-6
7,30,Job 16-18,Acts 21:7-40
7,31,Job 19-20,Acts 22
8,1,Job 21-22,Acts 23:1-11
8,2,Job 23-26,Acts 23:12-35
8,3,Job 27-29,Acts 24
8,4,Job 30-31,Acts 25:1-12
8,5,Job 32-33,Acts 25:13-27
8,6,Job 34-35,Acts 26
8,7,Job 36-37,Acts 27:1-26
8,8,Job 38-39,Acts 27:27-44
8,9,Job 40-42,Acts 28
8,10,Ps 1-6,Rom 1:1-7
8,11,Ps 7-10,Rom 1:8-32
8,12,Ps 11-17,Rom 2
8,13,Ps 18-19,Rom 3:1-20
8,14,Ps 20-24,Rom 3:21-31
8,15,Ps 25-28,Rom 4
8,16,Ps 29-33,Rom 5
8,17,Ps 34-35,Rom 6
8,18,Ps 36-38,Rom 7
8,19,Ps 39-42,Rom 8:1-17
8,20,Ps 43-46,Rom 8:18-39
8,21,Ps 47-50,Rom 9
8,22,Ps 51-55,Rom 10
8,23,Ps 56-60,Rom 11:1-10
8,24,Ps 61-66,Rom 11:11-36
8,25,Ps 67-69,Rom 12
8,26,Ps 70-72,Rom 13-14
8,27,Ps 73-74,Rom 15:1-13
8,28,Ps 75-78,Rom 15:14-33
8,29,Ps 79,Rom 16
8,30,Ps 80-83,1Chr 1
8,31,Ps 84-88,1Chr 2
9,1,Ps 89-90,1Chr 3
9,2,Ps 91-94,1Chr 4
9,3,Ps 95-101,1Chr 5
9,4,Ps 102-104,1Chr 6
9,5,Ps 105,1Chr 7:1-24
9,6,Ps 106-107,1Chr 7:25-40
9,7,Ps 108-109,1Chr 8-9
9,8,Ps 110-115,1Chr 10:1-22
9,9,Ps 116-118,1Chr 10:23-33
9,10,Ps 119,1Chr 11
9,11,Ps 120,1Chr 12:1-11
9,12,Ps 121,1Chr 12:12-31
9,13,Ps 122-131,1Chr 13:1-13,1Chr 14:1-25
9,14,Ps 132-136,1Chr 14:26-40
9,15,Ps 137-141,1Chr 15:1-11
9,16,Ps 142-146,1Chr 15:12-34
9,17,Ps 147-150,1Chr 15:35-58
9,18,Prov 1-3,1Chr 16
9,19,Prov 4-5,2Chr 1
9,20,Prov 6-7,2Chr 2
9,21,Prov 8-9,2Chr 3
9,22,Prov 10-12,2Chr 4
9,23,Prov 13-14,2Chr 5
9,24,Prov 15-16,2Chr 6
9,25,Prov 17-18,2Chr 7-8
