9,28,느 8-10,고후 11
9,29,느 11-13,시 126,고후 12
9,30,말 1-4,고후 13
10,1,눅 1,요 1:1-14,갈 1
10,2,마 1,눅 2:1-38,갈 2
10,3,마 2,눅 2:39-52,갈 3
10,4,마 3,막 1,눅 3,갈 4
10,5,마 4,눅 4-5,요 1:15-51,갈 5:1-12
10,6,요 2-4,갈 5:13-26
10,7,막 2,갈 6
10,8,요 5,엡 1
10,9,마 12:1-21,막 3,눅 6,엡 2
10,10,마 5-7,엡 3
10,11,마 8:1-13,눅 7,엡 4
10,12,마 11,엡 5
10,13,마 12:22-50,눅 11,엡 6
10,14,마 13,눅 8,빌 1:1-11
10,15,마 8:14-34,막 4-5,빌 1:12-30
10,16,마 9-10,빌 2
10,17,마 14,막 6,눅 9:1-17,빌 3
10,18,요 6,빌 4
10,19,마 15,막 7,골 1
10,20,마 16,막 8,눅 9:18-27,골 2:1-19
10,21,마 17,막 9,눅 9:28-62,골 2:20-23
10,22,마 18,골 3
10,23,요 7-8,골 4
10,24,요 9:1-10:21,살전 1-2
10,25,눅 10-11,요 10:22-42,살전 3-4
10,26,눅 12-13,살전 5:1-11
10,27,눅 14-15,살전 5:12-28
10,28,눅 16:1-17:10,살후 1-2
10,29,요 11,살후 3
10,30,눅 17:11-18:14,딤전 1
10,31,마 19,막 10,딤전 2-3
11,1,마 20-21,딤전 4
11,2,눅 18:15-19:48,딤전 5
11,3,막 11,요 12,딤전 6
11,4,마 22,막 12,딤후 1
11,5,마 23,눅 20-21,딤후 2
11,6,막 13,딤후 3
11,7,마 24,딤후 4
11,8,마 25,딛 1-2
11,9,마 26,막 14,딛 3
11,10,눅 22,요 13,몬 1
11,11,요 14-17,히 1-2
11,12,마 27,막 15,히 3
11,13,눅 23,요 18-19,히 4
11,14,마 28,막 16,히 5
11,15,눅 24,요 20-21,히 6
11,16,행 1-3,히 7
11,17,행 4-6,히 8:1-13,히 9:1-10
11,18,행 7-8,히 9:11-28
11,19,행 9-10,히 10
11,20,행 11-12,히 11:1-22
11,21,행 13-14,히 11:23-40
11,22,약 1-5,히 12
11,23,행 15-16,히 13:1-21
11,24,갈 1-3,히 13:22-25
11,25,갈 4-6,약 1
11,26,행 17:1-18:18,약 2
11,27,살전 1-5,살후 1-3,약 3
11,28,행 18:19-19:41,약 4
11,29,고전 1-4,약 5
11,30,고전 5-8,벧전 1
12,1,고전 9-11,벧전 2
12,2,고전 12-14,벧전 3
12,3,고전 15-16,벧전 4
12,4,고후 1-4,벧전 5
12,5,고후 5-9,벧후 1
12,6,고후 10-13,벧후 2-3
12,7,행 20:1-3,롬 1-3,요일 1:1-10,요일 2:1-6
12,8,롬 4-7,요일 2:7-29
12,9,롬 8-10,요일 3
12,10,롬 11-13,요일 4
12,11,롬 14-16,요일 5
12,12,행 20:4-23:35,요이 1
12,13,행 24-26,요삼 1
12,14,행 27-28,유 1
12,15,골 1-4,몬 1,계 1
12,16,엡 1-6,계 2
12,17,빌 1-4,계 3-4
12,18,딤전 1-6,계 5-6
12,19,딛 1-3,계 7
12,20,벧전 1-5,계 8-9
12,21,히 1-6,계 10
12,22,옵 1,욘 1,계 11
12,23,히 11-13,계 12-13
12,24,딤후 1-4,계 14
12,25,벧후 1-3,유 1,계 15
12,26,요일 1-5,계 16
12,27,요이 1,요삼 1,계 17-18
12,28,학 1-2,슥 1-5,계 19
12,29,계 6-11,계 20
12,30,계 12-18,계 21
12,31,계 19-22,계 22
